Rating,Description,Pros,Cons,Author Info,Resignation Reason
5.0,Great WLB,Great WLB. Awesome tech stack and smart colleagues great culture,None. Love everything. Have nothing to complain about. Culture has improved,"Verified User Current Employee  B*****  Staff Software Engineer - May 27, 2021",
4.0,Decent Experience Overall,"Good benefits during the pandemic, excellent coworkers, learning opportunities and resources","Management can be a bit unhelpful at times, depends on your team","Verified User Current Employee  a*****  Marketing Analyst - May 27, 2021",
4.0,Great WLB but not the most exciting,"Great benefits, decent base pay. Stock has gone up massively in the last few years. Accepting culture, 3 weeks vacation, lots of money in gift card spotlights. Moving to micro services which are quite well implemented. ",Cog in a big machine. Moves very slowly. Monolith code is awful. Difficult to be seen among all the other candidates for promotion.,"Verified User Current Employee  e******  Software Engineer II - May 26, 2021",
4.0,Great WLB,-Great WLB-Able to take courses for self development-Company treats you well-People are generally supportive and helpful-Great benefits-Internal mobility,-Teams are generally siloed-Compensation isn't top notch but you get WLB-Promotions take a long time,"Verified User Current Employee  d******  Software Engineer II - May 25, 2021",
5.0,Review as a SWE INTERN,"- Great WLB- Great resources and perks for interns- Friendly people- Great pay for an internship (Was about $50/hr including the stipend)- Easy and quick recruiting process (1 oa, 2 technical interviews, 1 behavioural)",- Management is not super well organized depending on your team- Product managers may or may not have good technical knowledge,"Verified User Current Employee  i********  Software Engineer I - May 25, 2021",
4.0,Great work life balance. Good benefits,The leadership team is good and cares about people. I feel somehow leadership is disconnected from ground reality and rely too much on middle management ,Work is not great.  Most of the middle-level managers play dirty politics. Not a technology company,"Verified User Current Employee  a****  Staff Software Engineer - May 24, 2021",
4.0,Amazing company but heavy during tax season,-amazing and brilliant coworkers-great infrastructure -amazing benefits and location,"-extremely rough during tax season and peaks-high throughput expectation, lots of product and feature work being pushed out with not much flexibility timing wise","Verified User Current Employee  R*****  Software Engineer - May 24, 2021",
3.0,Great work life balance,Opportunity for growth is good. Pay is good. Wlb is pretty good,"Management politics, racism, very less opportunity to move out of india","Verified User Current Employee  a*******  Senior Data Engineer - May 23, 2021",
5.0,Great work life balance and benefits,Great company and leaders. High emp satisfaction. Great benefits. Caring for employees,"However, career growth can be slow. There is a tech debt in my team. Staff engineers are not very knowledgeable and mentor worthy.  Salary is not at par with market","Verified User Current Employee  h*****  Software Engineer II - May 23, 2021",
4.0,Great work life balance,Good opportunity for career growth and work life balance are hard to beat.,The compensation is not as good as other top companies.,"Verified User Current Employee  H*****  Software Engineering Manager - May 21, 2021",
5.0,Great place to work at,"Great WLB, compensation and benefits. Good culture.Internal mobility is good ",Slow pacedUpper management consists of a lot of politics. ,"Verified User Current Employee  l*********  Senior Software Engineer - May 20, 2021",
4.0,Good technologies,"Good technologies and infrastructure. Not bad work life balance (after the year, the first year was bad wlb)","We have several conflicts in our team. Manager just trying not to see it. Some people in manager and architect level sometimes makes strange and unpopular decisions. So, cons all about people at seniority level and above","Verified User Current Employee  S*********  Senior Software Engineer - May 19, 2021",
5.0,Good Company,"Benefits Package, 401k match policyGood WLBGood CultureGood colleague",Old tech stackLegacy codebaseCan't think of anything else at the moment,"Verified User Current Employee  H*****  Software Engineer - May 18, 2021",
4.0,Great tech stack,Intuit has completely new tech stack on containers and kubernetes ,Sometimes not enough work life balance. Not as great tech brand.,"Verified User Current Employee  g*******  Product Manager - May 17, 2021",
5.0,Loving it at Modern SaaS team.,"To all who are wondering if Intuit is a good place to work, here is my take.I am from Modern SaaS team.My work mostly revolves around Kubernetes, AWS and Golang.What I love most about working at Intuit?0) We don't get assigned work but we choose what to work on -the tickets/projects etc. This independence excites me and makes me responsible to deliver quality work.1) The work culture is great as everyone is encouraged to speak up / against a topic. I have seen a lot of passionate debates which just shows how much people care about the quality of the deliverables.2) Periodic design discussions and demos are great platform to validate our concepts and get expert advice. Both Management and Top Engineers attend these meetings.3) Internal hackathons - apart from getting great perks/swags during this week, we have freedom to experiment and work on any wild topic. We even have white space days every two weeks which is strictly reserved to work on side projects. Some great projects have come out of these and for the same reason management encourages with having no meetings for the day.3) I wouldn't go into the details of benefits as it's easily accessible on careers page. Highlights- fitness credits(1000$ per annum), live workout sessions, furniture setup for WFH, ESPP, get cool gadgets - iPhone, iPad. We get swags every now and then to celebrate the milestones.In sum: not here to debate if Intuit is a great place but I see a lot of negative reviews and I was perplexed while choosing Intuit over my other offers. A year into the company, I have had an amazing run.",Lower wages compared to other place.(Blind is forcing me to add more words. xD),"Verified User Current Employee  M*****  Software Engineer II - May 16, 2021",
4.0,Joined recently.. Impressed by culture,Culture (Open minded)Employee are encouraged to work on ossGreat benefits,Few of the product stacks use old architecture(Hopefully will move to new ones),"Verified User Current Employee  F*****  Senior Software Developer - May 14, 2021",
3.0,Reorg is tough and probably not best tech stack,"Good work life balance, and easy to get time off.",Reorg is kind of common? And the data is kind of messy.,"Verified User Current Employee  S*****  Data Analyst - May 12, 2021",
4.0,Like most companies I imagine depends on the group you work in,- Benefits- WLB if in the right group- Culture ,"- Career growth is not always clear and like WLB can heavily depend on the group you work in- Benefits are good, pay is so so","Verified User Current Employee  V*****  Staff Software Engineer - May 11, 2021",
5.0,WLB and Security,Not going anywhere.  Death and the tax industry.Decent TC and good benefitsSolid productsThey are growing,Meeting intensive.Bay Area culture(if you don't like that)TC is okThey do not appear to promote from within,"Verified User Current Employee  K*****  Program Manager - May 10, 2021",
4.0,Great work life balance - career growth depends on team,"As long as on call isn't too bad for your team, work life balance is great. Haven't had to do any overtime and work seems to be on track.",Career growth really depends on your team. Much harder for growth when you're working on RTB or tech debt all the time,"Verified User Current Employee  F*****  Software Developer II - May 9, 2021",
3.0,"Great company, great people, heavy politics",In a bit of a transformation phase at the moment - hoping we come out better on the other side. Lots of opportunities to impact work across the org.,"For the time being, there are a ton of politics and a lot of disarray.","Verified User Current Employee  r*********  Senior Front End Engineer - May 8, 2021",
1.0,"Bad management, worst work life balance ",-Good Benefits-Good 401k match -Good health insurance -15% ESPP discount,-Low salary -Worst management -No work life balance-Long wait for promotions -Favoritism and politics ,"Verified User Current Employee  f******  Software Engineer - May 7, 2021",
4.0,Good WLB Decent Pay,Work Life Balance is Good Perks are also good etc,Management Politics etc can be avoided. Take care of hard working employees,"Verified User Current Employee  h*****  Software Engineer II - May 6, 2021",
1.0,Terrible WLB,"The challenges are interesting and the opportunity to make a difference is big. The org, however, gets in its own way. ",The organization prefers to think short-term and prioritize speed over quality.,"Verified User Current Employee  p******  Product Designer - May 5, 2021",
1.0,Terrible management,None. Desktop teams are the worst. Turbotax Desktop Canada is the shitiest i have ever seen.,too many to list down.Not too many perks if u compare other Tier-1s. Management is the worst. Some of the managers are even from TCS and make their employees work like asses day in day out.,"Verified User Current Employee  G*****  Software Engineer - May 5, 2021",
