Rating,Description,Pros,Cons,Author Info,Resignation Reason
3,"Reasonable work life balance and stable high pay, but increasingly feels stagnant","Work life balance and pay are both reasonably good and stable, especially factoring in benefits","Broadly feels that growth is stagnating, that leadership is unable to make large decisive bets effectively","Verified User Current Employee v***** Product Manager - Apr 17, 2021",
5,Great work life balance,Easy internal mobility and great work life balance (team dependent),"Unclear direction of the future projects, poor communication and cohesion from leadership","Verified User Current Employee Q***** Manager, Business Analytics - Apr 17, 2021",
5,Great work life balance,Good place place to start your career. People are nice.,It can be slow at times. A lot of cog in the machine kind of wish.,"Verified User Current Employee Y***** Software Engineer III - Apr 17, 2021",
5,Great work and work life balance,- Great WLB- Great Pay- Great Perks- Moving team is very easy so you aren't essentially stuck in a team you don't like. - Respectful coworkers or at least my team is great. - Infrastructure is very mature.,- Management can be slow. - No permanently WFH. - The traffic in California.,"Verified User Current Employee V********* Software Developer - Apr 17, 2021",
4,Good for slacking off,"Great colleagues, great to have on CV as you'll get interviews at every company, good benefits",Very manager dependent - have a bad manager (like I did) and you'll hate every moment in there,"Verified User Current Employee a***** Software Engineer - Apr 17, 2021",
5,Great company all around,"All around great company. Great tech stack, talented people, laid back culture.",Big organization so relatively hard to navigate. Also a lot of tools are developed in-house.,"Verified User Current Employee H**** Software Engineer - Apr 17, 2021",
3,Good Perks / Poor Mgmt,The perks and comp are in line with industry and that's what is attractive about Google.,"Career progression is hindered upon self centered leaders who want to be TYPE A personality but in general are not. Instead are micro managers, insecure and make the life of their team miserable. Promotion is based on relationships of who knows who than who does what.","Verified User Current Employee K******** Manager, Finance and Accounting - Apr 17, 2021",
3,Good and bad,Great work life balanceWide variety of interesting work across different teams,You can cruise or work hard but there's still a ceiling for growth and how fast you'll get promotedCompensation is getting worse,"Verified User Current Employee a******* Software Engineer - Apr 17, 2021",
5,It's google,"High comp, huge equity, great WLB, ridiculous benefits, beautiful offices, happy parents","Slower growth / less upside compared to smaller companies , a lot of overhead and admin in management","Verified User Current Employee ;****** Business Analyst - Apr 17, 2021",
4,Growth opportunity and interesting work - if you join the right team,"Have grown from new grad to Staff Engineer with Google, learnt a lot and enjoyed things along the way.I like to work hard and make an impact. Move around every couple years within the company to grow and learn more, Google makes this easy.The compensation is very competitive and the perks are great.Handled the pandemic about as well as can be hoped.","Some people you find are mediocre, vesting and resting, no drive or urgency.For folks who have a bad stint or a bad manager, it can be hard to get out of a rut.Technical debt and systems complexity has skyrocketedA lot of senior people (10+ yrs tenure) have left in recent years, some culture erosion.","Verified User Current Employee i******** Staff Software Engineer - Apr 16, 2021",
5,Great work life balance,"Great social events, opportunities to branch out, micro kitchen has good stuff","growth opportunities are murky at best, lots of reorganization which can lead to confusion","Verified User Current Employee p*** Senior Software Engineer - Apr 16, 2021",
4,Lots of interesting people,There is always interesting stuff going on if you know where to look.,- Ever decreasing hiring bar due to shortage of talents.,"Verified User Current Employee z***** Software Engineer - Apr 16, 2021",
3,Great perks,Lot of resources to do interesting projects that would be impossible at other companies,"Office politics, not the nicest people, decent enough place to work","Verified User Current Employee G******** Product Analyst - Apr 16, 2021",
5,A company that changed the internet which struggles to keep its culture while it keeps growing,"This is the place where you will find great minds and admire how much engineering can push the limits of technology and change the world.In general even though a lot of its original pieces of culture have been lost, the company is still in a decent shape. There are some issues, there have always been and there will always be, especially given that the company keeps growing. But there's plenty of worse places out there and when it comes to tech it's pretty much pick your poison.I think the hiring process has been improved and engineered to make sure it is as fair as possible and as accurate as possible. After having a few interviews outside I realize how far ahead is Google's hiring process.The amount of things you can learn in this company has no limit. From internal trainings to tech talks there's plenty to learn: Google is an engineering marvel and an engineering knowledge store.","Sometimes you might get unlucky and end up with an unexperienced manager, but it may or may not be an issue depending on how you manage your relationship with your manager.Being an enormous company there's always a chance to end up in a small team or service, which may make you feel like you're just another cog in the wheel, and you are, but on the other hand this also means you can move within the company to join a different team without too much stress, which is something hard to find anywhere else.","Verified User Current Employee c***** Site Reliability Engineer - Apr 16, 2021",
5,Good Company,Great coworker. good wlb. good techleaned a lot from this company,slow progressperf game everywheresometimes it is hard to get things done,"Verified User Current Employee v**** Software Engineer - Apr 16, 2021",
4,Great WLB and tech. Slow and bureaucratic,Great WLB Tech is great Great colleaguesGood brand value,Slow in decision making BureaucraticDuplication of effortsLack of product focus,"Verified User Current Employee G***** Engineering Group Manager - Apr 16, 2021",
3,Great WLB but poor growths,WLB is good. Perks are good. People are pretty nice.,Career growth is relatively slow. Management decisions are poor. Do not come under level.,"Verified User Current Employee m***** Software Engineer - Apr 15, 2021",
